wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue_x,movie_runtime,movie_languages,movie_countries,movie_genres,Unnamed: 0,budget,opening_weekend,rating_score,producer,release_year
244752,/m/01kg44,Waking Life,2001.0,3176880.0,101.0,['English Language'],['United States of America'],"['Ensemble Film', 'Experimental film', 'Animation', 'Mystery', 'Fantasy', 'Drama', 'Avant-garde']",7390,,88977.0,7.7,Richard Linklater,2002.0
13939322,/m/03cntbz,Cruel World,2005.0,17986.0,88.0,['English Language'],['United States of America'],"['Thriller', 'Comedy film', 'Horror']",7391,2000000.0,11160.0,3.8,Kelsey T. Howard,2005.0
5034380,/m/0c_txt,Georgia Rule,2007.0,18882880.0,113.0,['English Language'],['United States of America'],"['Melodrama', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",7392,20000000.0,6773870.0,5.9,Garry Marshall,2007.0
3412440,/m/09b4h7,Made in America,1993.0,104942695.0,111.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",7393,22000000.0,11821326.0,5.1,Richard Benjamin,1993.0
1613987,/m/05gqsy,Hairspray,1988.0,8271108.0,92.0,['English Language'],['United States of America'],"['Cult', 'Musical', 'Comedy', 'Teen']",7394,2000000.0,577287.0,7.0,John Waters,1988.0
2421509,/m/07bxx1,Another Woman,1988.0,1562749.0,79.0,['English Language'],['United States of America'],"['Drama', 'Psychological thriller']",817,10000000.0,75196.0,7.2,Woody Allen,1988.0
35000773,/m/0j66khp,Over My Dead Body,2012.0,6373398.0,110.0,['Korean Language'],['South Korea'],"['Crime Fiction', 'Drama']",7395,2600000.0,,6.1,Seon-ho Wu,2012.0
396607,/m/023cjg,The Lord of the Rings,1978.0,30471420.0,135.0,['English Language'],['United States of America'],"['Fantasy Adventure', 'Sword and sorcery films', 'Animation', 'Drama', 'Fantasy', 'Family Film']",7396,4000000.0,626649.0,6.2,Ralph Bakshi,1978.0
4836948,/m/0cq8nx,Mrs. Miniver,1942.0,8878000.0,134.0,['English Language'],"['United States of America', 'United Kingdom']","['Propaganda film', 'Family Drama', 'Drama', 'Black-and-white', 'War film']",7397,1344000.0,,7.6,William Wyler,1942.0
2771792,/m/081s32,Young at Heart,1954.0,2500000.0,120.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Musical']",7398,,,6.7,Gordon Douglas,1954.0
33157118,/m/0h7lg4p,Fascination,2004.0,16066.0,95.0,['English Language'],"['United Kingdom', 'Germany']","['Thriller', 'Erotic thriller', 'Psychological thriller', 'World cinema', 'Mystery']",7399,5000000.0,9018.0,3.8,Klaus Menzel,2004.0
1691989,/m/05nsx8,The Howling,1981.0,17985893.0,91.0,['English Language'],"['United States of America', 'Canada']","['Horror', 'Indie', 'Werewolf fiction', 'Creature Film', 'Cult', 'Drama', 'Film adaptation']",621,1000000.0,,6.5,Joe Dante,1981.0
22726015,/m/05zpghd,The Invention of Lying,2009.0,32054454.0,100.0,['English Language'],"['United States of America', 'Canada']","['Romantic comedy', 'Romance Film', 'Fantasy Comedy', 'Fantasy', 'Comedy']",7400,18500000.0,7027472.0,6.4,Ricky Gervais,2009.0
1575809,/m/05cql0,I'm Gonna Git You Sucka,1988.0,13030057.0,88.0,['English Language'],['United States of America'],"['Parody', 'Action/Adventure', 'Blaxploitation', 'Comedy', 'Action', 'Slapstick']",577,3000000.0,543588.0,6.6,Keenen Ivory Wayans,1989.0
12127937,/m/02vqpzb,Lt. Robin Crusoe USN,1966.0,22565634.0,110.0,['English Language'],['United States of America'],"['Family Film', 'Drama', 'Adventure', 'Comedy']",7401,,,5.8,Byron Paul,1966.0
18375567,/m/04dzfn3,Soo,2007.0,1275162.0,122.0,['Korean Language'],['South Korea'],"['Crime Fiction', 'Action/Adventure', 'Martial Arts Film', 'World cinema', 'Crime Thriller']",7402,,,6.0,Yôichi Sai,2007.0
891807,/m/03m8tl,At Play in the Fields of the Lord,1991.0,1342903.0,189.0,['English Language'],['United States of America'],"['Jungle Film', 'Drama', 'Adventure']",7403,36000000.0,118162.0,6.8,Hector Babenco,1991.0
4175289,/m/0bn6jw,I Married a Strange Person!,1998.0,206272.0,73.0,['English Language'],['United States of America'],['Animation'],1150,250000.0,13472.0,6.9,Bill Plympton,1998.0
8691570,/m/027f4b4,The Widow of Saint-Pierre,2000.0,7074234.0,112.0,['French Language'],"['France', 'Canada']","['World cinema', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Political drama']",7404,100000000.0,31702.0,7.1,Patrice Leconte,2001.0
742453,/m/037j_8,Titan A.E.,2000.0,36754634.0,94.0,"['Standard Mandarin', 'English Language']",['United States of America'],"['Science Fiction', 'Family Film', 'Action', 'Adventure', 'Animation']",7405,75000000.0,9376845.0,6.6,Don Bluth,2000.0
525486,/m/02ll45,The Mission,1986.0,17218023.0,126.0,"['English Language', 'Spanish Language']",['United Kingdom'],"['Christian film', 'Costume drama', 'Period piece', 'Drama', 'Adventure']",7406,24500000.0,40366.0,7.4,Roland Joffé,1986.0
805496,/m/03dbyz,The Black Cauldron,1985.0,21288692.0,80.0,['English Language'],['United States of America'],"['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Costume drama', 'Animation', 'Fantasy', 'Sword and sorcery', 'Family Film', 'Action', 'Sword and sorcery films']",7407,44000000.0,4180110.0,6.3,Ted Berman,1985.0
685981,/m/032xs6,Loaded Weapon 1,1993.0,27979400.0,83.0,['English Language'],['United States of America'],"['Parody', 'Buddy film', 'Indie', 'Action/Adventure', 'Comedy', 'Action']",7408,13000000.0,9202722.0,6.2,Gene Quintano,1993.0
5138153,/m/0d4htf,Enchanted,2007.0,340487652.0,106.0,['English Language'],['United States of America'],"['Parody', 'Romantic comedy', 'Costume drama', 'Animation', 'Musical', 'Fantasy', 'Comedy', 'Romance Film', 'Family Film']",7409,85000000.0,34440317.0,7.1,Kevin Lima,2007.0
1880660,/m/0639bg,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005.0,291709845.0,150.0,"['English Language', 'German Language']","['United States of America', 'New Zealand', 'United Kingdom']","['Christian film', 'Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Fantasy', ""Children's Fantasy"", 'Family Film']",7410,180000000.0,65556312.0,6.9,Andrew Adamson,2005.0
2848051,/m/086m54,Honeymoon in Vegas,1992.0,35208854.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Gangster Film', 'Comedy']",7411,25000000.0,7318157.0,5.9,Andrew Bergman,1992.0
16731647,/m/0404gml,Gunmen,1994.0,3411885.0,96.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Action/Adventure', 'Comedy', 'Action']",7412,8030000.0,1909919.0,5.2,Deran Sarafian,1994.0
16204877,/m/02qdrjx,Bedtime Stories,2008.0,212874442.0,99.0,['English Language'],['United States of America'],"['Fantasy Adventure', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', ""Children's Fantasy""]",7413,80000000.0,27450296.0,6.0,Adam Shankman,2008.0
1597877,/m/05fgt1,Intolerable Cruelty,2003.0,120217409.0,100.0,"['French Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Screwball comedy', 'Drama', 'Comedy', 'Black comedy', 'Romance Film']",7414,60000000.0,12525075.0,6.3,Joel Coen,2003.0
10945117,/m/02qvs5p,The Salon,2007.0,139084.0,92.0,['English Language'],['United States of America'],"['Workplace Comedy', 'Drama', 'Comedy', 'Indie']",7415,1500000.0,92362.0,4.1,Mark Brown,2005.0
1466657,/m/053sv1,The Last Castle,2001.0,27642707.0,133.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Drama', 'Action', 'Prison']",7416,72000000.0,7088213.0,6.9,Rod Lurie,2001.0
31510744,/m/0hgky8t,The Lucky One,2012.0,91557138.0,101.0,['English Language'],['United States of America'],"['Romance Film', 'Drama']",7417,25000000.0,22518358.0,6.4,Scott Hicks,2012.0
1825320,/m/05zx9_,The Legend of 1900,1998.0,259127.0,160.0,"['Italian Language', 'English Language']","['United States of America', 'Italy']","['Period piece', 'Drama', 'Indie', 'World cinema']",646,9000000.0,39200.0,8.0,Giuseppe Tornatore,1998.0
1996645,/m/06cs3l,Old Gringo,1989.0,3574256.0,120.0,['English Language'],['United States of America'],"['Adventure', 'Period piece', 'Action/Adventure', 'Western', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",683,34000000.0,1151749.0,5.7,Luis Puenzo,1989.0
1367143,/m/04x3nn,Thunderbolt and Lightfoot,1974.0,25000000.0,114.0,['English Language'],['United States of America'],"['Crime Fiction', 'Heist', 'Buddy film', 'Road movie', 'Comedy film', 'Action/Adventure', 'Drama', 'Action']",7418,2200000.0,,7.0,Michael Cimino,1974.0
1802400,/m/05y5nf,Phantasm,1979.0,11988469.0,87.0,['English Language'],['United States of America'],"['Cult', 'Zombie Film', 'Horror', 'Slasher', 'Supernatural']",7419,300000.0,,6.6,Don Coscarelli,1979.0
3136443,/m/08tsf4,Reindeer Games,2000.0,32168970.0,105.0,['English Language'],['United States of America'],"['Crime Fiction', 'Heist', 'Caper story', 'Action/Adventure', 'Thriller', 'Drama', 'Crime Thriller', 'Action']",7420,42000000.0,8128356.0,5.8,John Frankenheimer,2000.0
1060187,/m/042hfs,Maria Full of Grace,2004.0,12594630.0,101.0,"['English Language', 'Spanish Language']","['United States of America', 'Colombia']","['Thriller', 'Drama', 'Crime Fiction', 'Social problem film', 'World cinema']",7421,3000000.0,139066.0,7.4,Joshua Marston,2004.0
1443743,/m/0521db,The Salton Sea,2002.0,676698.0,103.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller', 'Neo-noir']",7422,18000000.0,166309.0,7.0,D.J. Caruso,2002.0
76040,/m/0k2_0,Rebel Without a Cause,1955.0,4500000.0,103.0,['English Language'],['United States of America'],"['Family Drama', 'Short Film', 'Coming of age', 'Teen', 'Drama', 'Romance Film', 'Juvenile Delinquency Film']",7423,1500000.0,116668.0,7.6,Nicholas Ray,1955.0
3453263,/m/09d83y,High Time,1960.0,2500000.0,103.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Musical', 'Comedy', 'Musical comedy']",1042,,,6.0,Blake Edwards,1960.0
4908814,/m/0ctpnp,Evil Under the Sun,1982.0,6110000.0,116.0,"['French Language', 'German Language', 'English Language']",['United Kingdom'],"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",7424,10000000.0,1690774.0,7.0,Guy Hamilton,1982.0
1665725,/m/05lv86,Carbon Copy,1981.0,9566593.0,95.0,"['English Language', 'Spanish Language']","['United States of America', 'United Kingdom']","['Drama', 'Black comedy', 'Comedy of Errors', 'Comedy-drama', 'Comedy']",612,6000000.0,,5.6,Michael Schultz,1981.0
1385251,/m/04yc76,Wedding Crashers,2005.0,285176741.0,128.0,['English Language'],['United States of America'],"['Romantic comedy', 'Sex comedy', 'Romance Film', 'Comedy']",7425,40000000.0,32200000.0,7.0,David Dobkin,2005.0
3390263,/m/0992d9,15 Minutes,2001.0,24375436.0,121.0,"['Greek Language', 'English Language', 'Czech Language', 'Afrikaans Language', 'Russian Language']","['United States of America', 'Germany']","['Thriller', 'Crime Fiction', 'Media Satire', 'Psychological thriller', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",7426,60000000.0,10523154.0,6.1,John Herzfeld,2001.0
3770927,/m/09_33n,The Promise,2005.0,668171.0,121.0,['Standard Mandarin'],"['United States of America', 'Hong Kong', 'China', 'South Korea']","['Wuxia', 'Adventure', 'World cinema', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film', 'Action', 'Chinese Movies']",7427,60000000.0,272838.0,5.6,Kaige Chen,2006.0
363255,/m/01_p7z,Muriel's Wedding,1994.0,15119639.0,106.0,['English Language'],"['France', 'Australia']","['Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'Romance Film', 'Domestic Comedy']",7428,9000000.0,244969.0,7.2,P.J. Hogan,1995.0
713375,/m/035168,My Stepmother Is an Alien,1988.0,13854000.0,108.0,['English Language'],['United States of America'],"['Romantic comedy', 'Parody', 'Science Fiction', 'Indie', 'Domestic Comedy', 'Comedy', 'Romance Film', 'Family Film']",7429,20000000.0,2066980.0,5.4,Richard Benjamin,1988.0
5646653,/m/0dy1r2,Zoom,2006.0,12506188.0,88.0,['English Language'],['United States of America'],"['Science Fiction', 'Action', 'Fantasy', 'Adventure']",7430,35000000.0,4510408.0,4.4,Peter Hewitt,2006.0
1968844,/m/069t4y,Throw Momma from the Train,1987.0,57915972.0,88.0,['English Language'],['United States of America'],"['Parody', 'Crime Comedy', 'Action/Adventure', 'Comedy', 'Black comedy', 'Action']",7431,14000000.0,7318878.0,6.3,Danny DeVito,1987.0
1346428,/m/04vjvr,Heist,2001.0,28510652.0,109.0,['English Language'],"['United States of America', 'Canada']","['Thriller', 'Heist', 'Crime Fiction', 'Drama', 'Crime Thriller']",7432,39000000.0,7823521.0,6.5,David Mamet,2001.0
28370997,/m/0crj7yz,Hanna,2011.0,63782078.0,111.0,"['Arabic Language', 'Italian Language', 'Spanish Language', 'French Language', 'English Language', 'German Language']","['United States of America', 'United Kingdom', 'Germany']","['Thriller', 'Crime Fiction', 'Adventure', 'Action/Adventure', 'Mystery', 'Crime Thriller', 'Action']",7433,30000000.0,12370549.0,6.7,Joe Wright,2011.0
2521806,/m/025sc21,The Blob,1988.0,8247943.0,95.0,['English Language'],['United States of America'],"['Science Fiction', 'Horror', 'Teen']",7434,10000000.0,2644920.0,6.7,Chuck Russell,1988.0
20600500,/m/0gksyyd,Vampire Cop Ricky,2006.0,10671848.0,110.0,['Korean Language'],['South Korea'],"['Action', 'Comedy']",7435,,,5.0,Si-myung Lee,2006.0
3427588,/m/09bww2,April Fool's Day,1986.0,12947763.0,90.0,['English Language'],['United States of America'],"['Mystery', 'Horror', 'Slasher', 'Teen', 'Comedy']",1037,5000000.0,3373779.0,6.1,Fred Walton,1986.0
62689,/m/0gy4z,The Great Dictator,1940.0,2000000.0,126.0,"['Esperanto Language', 'English Language']",['United States of America'],"['Anti-war', 'Black-and-white', 'Political satire', 'Satire', 'Comedy', 'War film', 'Political cinema', 'Anti-war film']",7436,2000000.0,,8.4,Charles Chaplin,1941.0
1210913,/m/04hlzh,Pootie Tang,2001.0,3313583.0,81.0,['English Language'],['United States of America'],"['Parody', 'Action Comedy', 'Musical', 'Action/Adventure', 'Blaxploitation', 'Martial Arts Film', 'Comedy', 'Action']",7437,7000000.0,1506233.0,5.3,Louis C.K.,2001.0
464883,/m/02crgz,Miracle,2004.0,64445708.0,135.0,['English Language'],['United States of America'],"['Sports', 'Period piece', 'Drama']",7438,28000000.0,19377577.0,7.5,Gavin O'Connor,2004.0
2240278,/m/06ygr3,The Frogmen,1951.0,2100000.0,96.0,['English Language'],['United States of America'],"['Adventure', 'Epic', 'Action/Adventure', 'Drama', 'War film', 'Action']",759,,,6.5,Lloyd Bacon,1951.0
10837755,/m/02qrl46,Everybody's All-American,1988.0,12638294.0,127.0,['English Language'],['United States of America'],"['Sports', 'Romantic drama', 'Romance Film', 'Drama']",7439,22000000.0,3425796.0,6.2,Taylor Hackford,1988.0
11089978,/m/02q_ptl,Along the Great Divide,1951.0,1400000.0,88.0,['English Language'],['United States of America'],"['Western', 'Romance Film', 'Black-and-white']",7440,,,6.8,Raoul Walsh,1951.0
21494032,/m/05h4nz9,An American Affair,2009.0,28044.0,93.0,['English Language'],['United States of America'],"['Period piece', 'Drama', 'Indie']",7441,,11700.0,6.1,William Olsson,2009.0
222500,/m/01gglm,Any Given Sunday,1999.0,100230832.0,156.0,['English Language'],['United States of America'],"['Sports', 'Ensemble Film', 'Drama']",7442,55000000.0,13584625.0,6.9,Oliver Stone,1999.0
930143,/m/03q_rz,The Good Girl,2002.0,16856124.0,94.0,['English Language'],"['United States of America', 'Germany', 'Netherlands']","['Romantic comedy', 'Tragedy', 'Indie', 'Drama', 'Comedy', 'Black comedy', 'Romantic drama', 'Romance Film']",7443,8000000.0,151642.0,6.4,Miguel Arteta,2002.0
22947141,/m/063_rt1,Kill the Irishman,2011.0,1157153.0,106.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Biography', 'Gangster Film', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",7444,12000000.0,145430.0,7.0,Jonathan Hensleigh,2012.0
6048468,/m/0fmglc,September Dawn,2007.0,1066555.0,111.0,['English Language'],['Canada'],"['Western', 'Action/Adventure', 'Revisionist Western', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",7445,11000000.0,1051000.0,5.8,Christopher Cain,2007.0
2109826,/m/06ms64,American Desi,2001.0,902835.0,100.0,['English Language'],['United States of America'],"['Romantic comedy', 'Indie', 'Musical comedy', 'Comedy', 'Romance Film', 'Teen']",7446,250000.0,305054.0,6.6,Piyush Dinker Pandya,2002.0
1468747,/m/02p4c1j,52 Pick-Up,1986.0,5186646.0,110.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Drama', 'Film adaptation', 'Crime Thriller', 'Action', 'Neo-noir']",539,,1654835.0,6.4,John Frankenheimer,1986.0
9019720,/m/027tq7x,Shutter,2008.0,47879410.0,85.0,"['Japanese Language', 'English Language']",['United States of America'],"['Thriller', 'Mystery', 'Horror', 'Remake']",7447,8000000.0,10447559.0,5.2,Masayuki Ochiai,2008.0
5846373,/m/0f8rv2,Slaves of New York,1989.0,463972.0,125.0,['English Language'],['United States of America'],"['Drama', 'Comedy of manners', 'Comedy-drama', 'Comedy', 'Indie']",7448,5000000.0,26118.0,5.7,James Ivory,1989.0
12207260,/m/02vvwqg,RocknRolla,2008.0,25739015.0,115.0,"['English Language', 'Russian Language']","['United States of America', 'United Kingdom']","['Crime Fiction', 'Thriller', 'Gangster Film', 'Caper story', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action']",7449,18000000.0,144701.0,7.2,Guy Ritchie,2008.0
6322029,/m/01kf5lf,Goldfinger,1964.0,124900000.0,111.0,"['Chinese language', 'English Language', 'Spanish Language']",['United Kingdom'],"['Action/Adventure', 'Thriller', 'Glamorized Spy Film', 'Action', 'Crime Fiction']",7450,3000000.0,,7.7,Guy Hamilton,1965.0
113460,/m/0sxmx,Platoon,1986.0,138530565.0,120.0,"['Vietnamese Language', 'English Language']","['United States of America', 'United Kingdom']","['Anti-war', 'Indie', 'Drama', 'War film', 'Action', 'Anti-war film', 'Combat Films']",7451,6000000.0,241080.0,8.1,Oliver Stone,1987.0
8195278,/m/026vskz,Renegades,1989.0,9015164.0,106.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Buddy film', 'Action/Adventure', 'Drama', 'Action']",7452,16000000.0,3075030.0,5.4,Jack Sholder,1989.0
17112291,/m/0421x6d,Confessions of a Shopaholic,2009.0,108333222.0,104.0,"['Finnish Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Workplace Comedy', 'Romance Film', 'Comedy', 'Film adaptation']",7453,,15066360.0,5.8,P.J. Hogan,2009.0
12130331,/m/02vqsll,Frost/Nixon,2008.0,27426335.0,123.0,['English Language'],"['United States of America', 'France', 'United Kingdom']","['History', 'Drama', 'Political drama', 'Docudrama']",7454,25000000.0,180708.0,7.6,Ron Howard,2009.0
1960507,/m/0694b1,Small Time Crooks,2000.0,29934477.0,95.0,['English Language'],['United States of America'],"['Crime Fiction', 'Heist', 'Crime Comedy', 'Indie', 'Comedy of manners', 'Comedy']",7455,25000000.0,3880723.0,6.7,Woody Allen,2000.0
25971350,/m/093d8j0,Blue Valentine,2010.0,12355734.0,112.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Marriage Drama', 'Drama', 'Indie']",7456,1000000.0,193728.0,7.3,Derek Cianfrance,2011.0
3753182,/m/082dqx,My Bodyguard,1980.0,22482952.0,96.0,['English Language'],['United States of America'],"['Family Drama', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Family Film', 'Teen']",7457,,178641.0,7.1,Tony Bill,1980.0
871013,/m/03k93x,Sleepover,2004.0,10148953.0,97.0,['English Language'],['United States of America'],"[""Children's"", 'Coming of age', 'Comedy', 'Teen']",7458,10000000.0,4171226.0,5.3,Joe Nussbaum,2004.0
18347602,/m/047sys5,I Hope They Serve Beer in Hell,2009.0,1429299.0,105.0,['English Language'],['United States of America'],['Comedy'],7459,,366909.0,5.2,Bob Gosse,2009.0
17758086,/m/047cn6_,Crazy on the Outside,2010.0,88335.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",7460,,64438.0,5.5,Tim Allen,2010.0
13348400,/m/03c2h8h,Satisfaction,1988.0,8253123.0,92.0,['English Language'],['United States of America'],"['Drama', 'Comedy']",7461,,2779275.0,4.9,Joan Freeman,1988.0
142469,/m/011yth,The Insider,1999.0,28965197.0,157.0,"['Persian Language', 'Arabic Language', 'Japanese Language', 'English Language']",['United States of America'],"['Thriller', 'Biographical film', 'Drama', 'Political drama', 'Docudrama']",7462,90000000.0,6712361.0,7.8,Michael Mann,1999.0
633855,/m/02yycl,Hart's War,2002.0,33076815.0,125.0,['English Language'],['United States of America'],"['Crime Fiction', 'Period piece', 'Drama', 'War film', 'Political drama', 'Courtroom Drama']",7463,70000000.0,7771753.0,6.3,Gregory Hoblit,2002.0
1596524,/m/05fc58,Heartbreak Ridge,1986.0,42724017.0,130.0,['English Language'],['United States of America'],"['Action/Adventure', 'Black comedy', 'Action', 'Drama', 'War film']",591,15000000.0,8100840.0,6.8,Clint Eastwood,1986.0
31147066,/m/0gh8zks,Shame,2011.0,17693675.0,101.0,['English Language'],['United Kingdom'],['Drama'],7464,6500000.0,361000.0,7.2,Steve McQueen,2012.0
6302415,/m/0g039n,Saving My Hubby,2002.0,535850.0,91.0,['Korean Language'],['South Korea'],"['Drama', 'Comedy']",7465,1800000.0,,6.4,Nam-seob Hyeon,2002.0
1493527,/m/055q2z,Timecop,1994.0,103646581.0,98.0,['English Language'],"['United States of America', 'Japan']","['Thriller', 'Science Fiction', 'Japanese Movies', 'Superhero movie', 'Action/Adventure', 'Time travel', 'Action']",7466,27000000.0,12064625.0,5.9,Peter Hyams,1994.0
1233576,/m/04kpwd,Twins,1988.0,216614388.0,107.0,['English Language'],['United States of America'],"['Buddy film', 'Comedy']",7467,15000000.0,11174980.0,6.2,Ivan Reitman,1988.0
5638049,/m/0dxmb4,Braddock: Missing in Action III,1988.0,6193901.0,101.0,['English Language'],['United States of America'],"['Action', 'Adventure']",7468,,2208116.0,4.9,Aaron Norris,1988.0
7725236,/m/0kvg2h,The Anniversary,1968.0,1352000.0,95.0,['English Language'],['United Kingdom'],"['Black comedy', 'Drama', 'Comedy']",7469,1450000.0,,6.9,Roy Ward Baker,1968.0
6473465,/m/0g6mvb,The Wog Boy,2000.0,11449799.0,92.0,['English Language'],['Australia'],['Comedy'],7470,5000000.0,,5.8,Aleksi Vellis,2000.0
9195136,/m/027_w5b,The Watcher,2000.0,47267829.0,97.0,"['Vietnamese Language', 'English Language']",['United States of America'],"['Thriller', 'Mystery', 'Psychological thriller', 'Suspense', 'Crime Thriller']",7471,30000000.0,9062295.0,5.3,Joe Charbanic,2000.0
1066956,/m/0431h1,The Skulls,2000.0,35007180.0,102.0,['English Language'],['United States of America'],"['Thriller', 'Crime Thriller', 'Suspense', 'Psychological thriller']",7472,35000000.0,11034885.0,5.6,Rob Cohen,2000.0
8351476,/m/0270dq8,Breach,2007.0,40953935.0,106.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Docudrama', 'Drama', 'Crime Thriller', 'Spy']",7473,,10504990.0,7.0,Billy Ray,2007.0
129427,/m/0yyn5,Working Girl,1988.0,102953112.0,110.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Comedy']",7474,28000000.0,4718485.0,6.8,Mike Nichols,1988.0
23258338,/m/065yqb7,Tea and Sympathy,1956.0,2000000.0,122.0,['English Language'],['United States of America'],['LGBT'],7475,1737000.0,,7.3,Vincente Minnelli,1956.0
2037975,/m/06gvqz,Harry and the Hendersons,1987.0,49998613.0,111.0,['English Language'],['United States of America'],"['Buddy film', ""Children's/Family"", 'Animal Picture', 'Fantasy', 'Comedy', 'Family Film', 'Family-Oriented Adventure']",7476,10000000.0,4154740.0,6.1,William Dear,1987.0
26632998,/m/0bh9dcn,The Extraordinary Adventures of Adèle Blanc-Sec,2010.0,34051868.0,107.0,['French Language'],['France'],"['Mystery', 'Action', 'Fantasy', 'Adventure']",7477,31340000.0,,6.3,Luc Besson,2010.0
22937227,/m/0640y35,Alvin and the Chipmunks: The Squeakquel,2009.0,443140005.0,88.0,"['French Language', 'English Language']",['United States of America'],"['Computer Animation', ""Children's"", 'Fantasy', 'Comedy', 'Music', 'Family Film']",7478,75000000.0,48875415.0,4.6,Betty Thomas,2009.0
89397,/m/0m9p3,A Bridge Too Far,1977.0,50750000.0,176.0,['English Language'],"['United States of America', 'United Kingdom']","['Indie', 'War film', 'Period piece', 'Drama', 'Film adaptation', 'The Netherlands in World War II', 'Action', 'Combat Films']",7479,27000000.0,,7.4,Richard Attenborough,1977.0
77641,/m/0kb5_,Random Harvest,1942.0,4650000.0,126.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Black-and-white']",45,1210000.0,,7.9,Mervyn LeRoy,1943.0
8493002,/m/0275fd8,Spellbinder,1988.0,657446.0,98.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Indie', 'Supernatural', 'Mystery', 'Suspense']",7480,6000000.0,657446.0,5.8,Janet Greek,1988.0
80523,/m/0ktx_,Miracle on 34th Street,1947.0,3150000.0,96.0,"['Dutch Language', 'English Language']",['United States of America'],"['Christmas movie', 'Fantasy']",50,,,7.9,George Seaton,1947.0
2613497,/m/07rshd,Paycheck,2003.0,96269812.0,118.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Future noir', 'Action/Adventure', 'Martial Arts Film', 'Action']",7481,60000000.0,13462374.0,6.3,John Woo,2003.0
3268903,/m/092ds1,Night of the Demons,1988.0,3109904.0,90.0,['English Language'],['United States of America'],"['Horror', 'Comedy', 'Teen', 'Supernatural']",7482,1200000.0,,6.1,Kevin Tenney,1988.0
23535297,/m/06w9zfg,The Bounty Hunter,2010.0,136333522.0,111.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Action', 'Comedy']",7483,40000000.0,20686423.0,5.5,Andy Tennant,2010.0
18995832,/m/04jkk9t,Rabbit Without Ears,2007.0,74000000.0,90.0,['German Language'],['Germany'],"['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",7484,4500000.0,,6.5,Til Schweiger,2007.0
2159438,/m/06r6x8,Eve's Bayou,1997.0,14842388.0,109.0,['English Language'],['United States of America'],"['Period piece', 'Melodrama', 'Drama', 'Indie', 'Childhood Drama']",728,6000000.0,3287846.0,7.2,Kasi Lemmons,1997.0
5867940,/m/0f9x7r,Home of the Brave,2006.0,499620.0,106.0,"['Arabic Language', 'English Language', 'Spanish Language']","['United States of America', 'Morocco']","['Drama', 'War film']",7485,12000000.0,6000.0,5.6,Irwin Winkler,2007.0
5002289,/m/0czb9v,We're Back! A Dinosaur's Story,1993.0,9315576.0,73.0,['English Language'],['United States of America'],"['Family Film', 'Fantasy', 'Comedy', 'Animation']",7486,,3707770.0,6.0,Phil Nibbelink,1993.0
